term,estimate,std.error,statistic,p.value,response,voi,produced_warning
voi,0.09772148812781924,0.0961010594679973,1.0168617148322028,0.31197557536503007,REC_1,Birth_TPHE_C14,TRUE
anova,NA,NA,NA,0.32086435550306414,REC_1,Birth_TPHE_C14,NA
(Intercept),-3.6575374286169593,0.17625511875642463,-20.751382736699323,7.339709575278552e-36,REC_1,Birth_TPHE_C15,TRUE
MODVaginal,0.4270335003356853,0.21622048042953312,1.9749909883067565,0.05136834426255876,REC_1,Birth_TPHE_C15,TRUE
gaBirth,-0.009644752580721139,0.025222323423869594,-0.38238953718251256,0.7030840790582806,REC_1,Birth_TPHE_C15,TRUE
voi,-0.06758328228614065,0.12047064636574842,-0.5609937717189469,0.5762115028733729,REC_1,Birth_TPHE_C15,TRUE
anova,NA,NA,NA,0.5552581049164621,REC_1,Birth_TPHE_C15,NA
(Intercept),-3.660221371281138,0.17573182333823226,-20.828449291374415,5.5795106485537026e-36,REC_1,Birth_TPHE_C17,TRUE
MODVaginal,0.4339905529571373,0.21645000966400418,2.0050382701798988,0.04799730835152329,REC_1,Birth_TPHE_C17,TRUE
gaBirth,-0.008223383798378092,0.02373853335022422,-0.34641499022096994,0.729848513132697,REC_1,Birth_TPHE_C17,TRUE
voi,-0.08317190003188638,0.12314168900690786,-0.6754162680619128,0.5011624348872501,REC_1,Birth_TPHE_C17,TRUE
anova,NA,NA,NA,0.46725775734888647,REC_1,Birth_TPHE_C17,NA
(Intercept),-3.65565528197214,0.17492715263299927,-20.898158044347635,4.35646564244898e-36,REC_1,Birth_TPHE_C21,TRUE
MODVaginal,0.4252476048591616,0.2148993374957375,1.978822316600191,0.05092758959651988,REC_1,Birth_TPHE_C21,TRUE
gaBirth,-0.008933097351115825,0.024608518743870943,-0.3630083323621713,0.7174593882166399,REC_1,Birth_TPHE_C21,TRUE
voi,-0.06696244309258662,0.12241202547948878,-0.5470250396584343,0.5857305521990861,REC_1,Birth_TPHE_C21,TRUE
anova,NA,NA,NA,0.5603182102114215,REC_1,Birth_TPHE_C21,NA
(Intercept),-3.623219236616498,0.1750346665591329,-20.70000936295923,8.815023110689512e-36,REC_1,Birth_TPHE_C22,TRUE
MODVaginal,0.38892189634995533,0.2173391566680522,1.7894699800642273,0.07694067153707182,REC_1,Birth_TPHE_C22,TRUE
gaBirth,0.0010669710210663731,0.026897798639120195,0.039667596422354394,0.968446983615034,REC_1,Birth_TPHE_C22,TRUE
voi,-0.029795641182834863,0.12981665234163312,-0.22952094854844127,0.8189906962630433,REC_1,Birth_TPHE_C22,TRUE
anova,NA,NA,NA,0.8212869308619197,REC_1,Birth_TPHE_C22,NA
(Intercept),-3.630365284873186,0.17043444418319145,-21.300654936692776,1.0551003480830499e-36,REC_1,Birth_TPHE_C24,TRUE
MODVaginal,0.4039488351181414,0.21138939750959176,1.9109228744540618,0.05923335804524045,REC_1,Birth_TPHE_C24,TRUE
gaBirth,0.0016136349777509634,0.02335983300929091,0.0690773336054745,0.9450830289266196,REC_1,Birth_TPHE_C24,TRUE
voi,0.05491146415835859,0.10410040838040797,0.5274855787087681,0.5991689677276628,REC_1,Birth_TPHE_C24,TRUE
anova,NA,NA,NA,0.5998554745018234,REC_1,Birth_TPHE_C24,NA
(Intercept),-3.64120617487404,0.17161324860608795,-21.21751207700679,1.4120870155774994e-36,REC_1,Birth_TPHE_C25,TRUE
MODVaginal,0.4224766338793371,0.21650475913808276,1.9513503331808482,0.05416038404746289,REC_1,Birth_TPHE_C25,TRUE
gaBirth,3.850174224446187e-4,0.022884562935957427,0.01682432928791745,0.9866144198015425,REC_1,Birth_TPHE_C25,TRUE
voi,-0.05252900005026495,0.1104051780739388,-0.47578384426033044,0.6353941678914633,REC_1,Birth_TPHE_C25,TRUE
anova,NA,NA,NA,0.629534708106142,REC_1,Birth_TPHE_C25,NA
(Intercept),-3.637300191468859,0.17002569593186573,-21.39264992584669,7.64961092955805e-37,REC_1,Birth_TPHE_C26,TRUE
MODVaginal,0.42314331881257866,0.21346366765415173,1.9822732526930271,0.05053335611853901,REC_1,Birth_TPHE_C26,TRUE
gaBirth,0.004289509045172591,0.024283392961984392,0.17664372733611855,0.8601895957561086,REC_1,Birth_TPHE_C26,TRUE
voi,0.07789773887771081,0.11710473861764413,0.6651971542505454,0.5076445638393532,REC_1,Birth_TPHE_C26,TRUE
anova,NA,NA,NA,0.5017479680195551,REC_1,Birth_TPHE_C26,NA
(Intercept),-3.632425157455947,0.17061083812868566,-21.290705779876298,1.0925006115805166e-36,REC_1,Birth_TPHE_C27,TRUE
MODVaginal,0.40129216570816173,0.2113606421059372,1.8986134869283182,0.06085547065985111,REC_1,Birth_TPHE_C27,TRUE
gaBirth,-0.0017560379782557752,0.023831257309805027,-0.07368633368468053,0.9414253326255075,REC_1,Birth_TPHE_C27,TRUE
voi,0.009391550204022056,0.11235525425036089,0.08358799298424346,0.9335717373101851,REC_1,Birth_TPHE_C27,TRUE
anova,NA,NA,NA,0.9332285232236216,REC_1,Birth_TPHE_C27,NA
(Intercept),-3.569370317786857,0.17701644520770668,-20.16406054024329,2.280439964960791e-37,REC_1,Discharge_TPHE_C1,TRUE
MODVaginal,0.3840952854737708,0.20240838188500648,1.89762539424867,0.06057317663422632,REC_1,Discharge_TPHE_C1,TRUE
gaBirth,-0.037042586505803235,0.017861546172626003,-2.0738734568552326,0.0406099807650093,REC_1,Discharge_TPHE_C1,TRUE
voi,0.0011266071666515191,0.10765936156176682,0.010464553665453022,0.9916710867868992,REC_1,Discharge_TPHE_C1,TRUE
anova,NA,NA,NA,0.988140736450871,REC_1,Discharge_TPHE_C1,NA
(Intercept),-3.5717695694847866,0.17714594445661422,-20.162863905470715,2.2915290121835238e-37,REC_1,Discharge_TPHE_C2,TRUE
MODVaginal,0.38734633106803357,0.2031015642469962,1.9071558237580746,0.05931376874637987,REC_1,Discharge_TPHE_C2,TRUE
gaBirth,-0.03746092345780499,0.017591499211501594,-2.129490102430409,0.035620100448109746,REC_1,Discharge_TPHE_C2,TRUE
voi,-0.01689935278751025,0.10033614444669299,-0.16842736862874585,0.8665806058744147,REC_1,Discharge_TPHE_C2,TRUE
anova,NA,NA,NA,0.8608765388803783,REC_1,Discharge_TPHE_C2,NA
(Intercept),-3.5661351485768087,0.174207563793507,-20.470610293384542,6.619211668036806e-38,REC_1,Discharge_TPHE_C3,TRUE
MODVaginal,0.34116842105818745,0.20431740405799897,1.6697961812462192,0.09802595324081305,REC_1,Discharge_TPHE_C3,TRUE
gaBirth,-0.04184224563591644,0.018007042951756362,-2.323660011697548,0.02212763076885372,REC_1,Discharge_TPHE_C3,TRUE
voi,-0.10360983393614837,0.11585324789279507,-0.8943196312633708,0.3732563209778117,REC_1,Discharge_TPHE_C3,TRUE
anova,NA,NA,NA,0.35321314223726014,REC_1,Discharge_TPHE_C3,NA
(Intercept),-3.570508989469836,0.17410051347161679,-20.508319695748217,5.689348343660884e-38,REC_1,Discharge_TPHE_C4,TRUE
MODVaginal,0.3911350160602426,0.19870443666468351,1.9684261842642614,0.05173303338172433,REC_1,Discharge_TPHE_C4,TRUE
gaBirth,-0.03387295451047911,0.017471519565977537,-1.938752630105526,0.055295043094586195,REC_1,Discharge_TPHE_C4,TRUE
voi,-0.10099746573488838,0.1082667998153022,-0.9328572185303811,0.35309664995675105,REC_1,Discharge_TPHE_C4,TRUE
anova,NA,NA,NA,0.3359834362638422,REC_1,Discharge_TPHE_C4,NA
(Intercept),-3.564495322864571,0.17770584519112465,-20.058402237871896,3.5020702582796385e-37,REC_1,Discharge_TPHE_C5,TRUE
MODVaginal,0.388113595847588,0.2028448730992011,1.9133517644184252,0.058506884641436684,REC_1,Discharge_TPHE_C5,TRUE
gaBirth,-0.03393291029959861,0.01922207772445835,-1.7653091817656144,0.08050451264009628,REC_1,Discharge_TPHE_C5,TRUE
voi,0.04131675425965342,0.10471891160928422,0.39454911844204404,0.693999431032206,REC_1,Discharge_TPHE_C5,TRUE
anova,NA,NA,NA,0.6991136583682688,REC_1,Discharge_TPHE_C5,NA
(Intercept),-3.572186922310743,0.17659530855675723,-20.228096383221033,1.7595084605202586e-37,REC_1,Discharge_TPHE_C6,TRUE
MODVaginal,0.3814782562205398,0.20217418136726392,1.8868791931822253,0.06202014226434775,REC_1,Discharge_TPHE_C6,TRUE
gaBirth,-0.038396029279271375,0.017931329931910545,-2.141281735658765,0.03463315834389633,REC_1,Discharge_TPHE_C6,TRUE
voi,-0.034744949058252914,0.1123098731699778,-0.309366826598294,0.7576735845061815,REC_1,Discharge_TPHE_C6,TRUE
anova,NA,NA,NA,0.7486865334356813,REC_1,Discharge_TPHE_C6,NA
(Intercept),-3.561020221826185,0.17329517158459387,-20.548871554034477,4.83555098399586e-38,REC_1,Discharge_TPHE_C8,TRUE
MODVaginal,0.3839853560237491,0.19733468882417746,1.9458583704250543,0.054423702553797075,REC_1,Discharge_TPHE_C8,TRUE
gaBirth,-0.02865612149358559,0.018118621774981022,-1.5815839554173599,0.11684059143267979,REC_1,Discharge_TPHE_C8,TRUE
voi,-0.16467829692046088,0.12220326452276192,-1.3475769044597612,0.18078017161284768,REC_1,Discharge_TPHE_C8,TRUE
anova,NA,NA,NA,0.1607391527007792,REC_1,Discharge_TPHE_C8,NA
(Intercept),-3.566307771136949,0.17680344892887465,-20.171030558185667,2.2169157434232056e-37,REC_1,Discharge_TPHE_C9,TRUE
MODVaginal,0.38225389484433686,0.2020848240267269,1.8915517119374663,0.06138746400942257,REC_1,Discharge_TPHE_C9,TRUE
gaBirth,-0.036073159287795836,0.017874166067121604,-2.018172996285971,0.04619861615167579,REC_1,Discharge_TPHE_C9,TRUE
voi,-0.02537625191179364,0.11494468323393471,-0.22076925350386192,0.825713415580124,REC_1,Discharge_TPHE_C9,TRUE
anova,NA,NA,NA,0.8268006726042716,REC_1,Discharge_TPHE_C9,NA
(Intercept),-3.5692964757219734,0.17685420079924782,-20.18214133219025,2.119317246212132e-37,REC_1,Discharge_TPHE_C10,TRUE
MODVaginal,0.3827558677805406,0.20308979600734386,1.8846632145255584,0.062322103693727086,REC_1,Discharge_TPHE_C10,TRUE
gaBirth,-0.03724202853737716,0.017625979776333067,-2.1129054390146953,0.037049363241312624,REC_1,Discharge_TPHE_C10,TRUE
voi,0.009630168652260643,0.09986826114926273,0.09642872061091991,0.9233692927890562,REC_1,Discharge_TPHE_C10,TRUE
anova,NA,NA,NA,0.9222004444358314,REC_1,Discharge_TPHE_C10,NA
(Intercept),-3.568930799172246,0.17678827757744936,-20.187598680623662,2.0729760224904394e-37,REC_1,Discharge_TPHE_C11,TRUE
MODVaginal,0.3828685266092161,0.20446667770887736,1.8725228526202686,0.0639983972815138,REC_1,Discharge_TPHE_C11,TRUE
gaBirth,-0.037075350831404785,0.017502857046402184,-2.118245651730661,0.03658382837680327,REC_1,Discharge_TPHE_C11,TRUE
voi,-0.004431732985261593,0.10586080208159698,-0.041863776753227645,0.9666891316945744,REC_1,Discharge_TPHE_C11,TRUE
anova,NA,NA,NA,0.9670159236363877,REC_1,Discharge_TPHE_C11,NA
(Intercept),-3.5781117672896863,0.17632957230937094,-20.292181966005536,1.3579775166477454e-37,REC_1,Discharge_TPHE_C12,TRUE
MODVaginal,0.3639993799773099,0.20339598956279356,1.789609425238613,0.07648430302444723,REC_1,Discharge_TPHE_C12,TRUE
gaBirth,-0.04306636814406951,0.01925129641460219,-2.2370632718222283,0.02745825005465581,REC_1,Discharge_TPHE_C12,TRUE
voi,-0.0786484584090009,0.11344145775192867,-0.693295554972395,0.489699791670007,REC_1,Discharge_TPHE_C12,TRUE
anova,NA,NA,NA,0.4697022619899377,REC_1,Discharge_TPHE_C12,NA
(Intercept),-3.574142650744658,0.17446416672208379,-20.48639968824177,6.212544476004348e-38,REC_1,Discharge_TPHE_C13,TRUE
MODVaginal,0.3824128171117799,0.19902023580435965,1.9214770576781866,0.05746278348048572,REC_1,Discharge_TPHE_C13,TRUE
gaBirth,-0.03694443138977792,0.017168117478848416,-2.1519209333984612,0.03376310191880915,REC_1,Discharge_TPHE_C13,TRUE
voi,0.09302360385876512,0.09576089541572418,0.9714153512759491,0.3336394624573188,REC_1,Discharge_TPHE_C13,TRUE
anova,NA,NA,NA,0.33073815031820547,REC_1,Discharge_TPHE_C13,NA
(Intercept),-3.571570211729387,0.1769545373209884,-20.183546948280295,2.107282557430411e-37,REC_1,Discharge_TPHE_C14,TRUE
MODVaginal,0.3753264938948404,0.20463771485455176,1.8341022531531266,0.06955416126080738,REC_1,Discharge_TPHE_C14,TRUE
gaBirth,-0.039309098164802055,0.019419272601073973,-2.0242312352434912,0.04556050190812423,REC_1,Discharge_TPHE_C14,TRUE
voi,-0.03065111069346416,0.11526858173030477,-0.2659103654556878,0.7908449825127665,REC_1,Discharge_TPHE_C14,TRUE
anova,NA,NA,NA,0.7798282990110658,REC_1,Discharge_TPHE_C14,NA
(Intercept),-3.629392224439287,0.1759827439807743,-20.623568779196837,3.585860050207298e-38,REC_1,Discharge_TPHE_C15,TRUE
MODVaginal,0.39135108507855043,0.19803709898909366,1.9761503631201092,0.05083843802339577,REC_1,Discharge_TPHE_C15,TRUE
gaBirth,-0.051538556369487544,0.018238573062494004,-2.8257998141023424,0.005675225764726228,REC_1,Discharge_TPHE_C15,TRUE
voi,-0.21652579539054176,0.11342562343930446,-1.9089672053370512,0.05907691272929325,REC_1,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.043558103123844394,REC_1,Discharge_TPHE_C15,NA
(Intercept),-3.5870851950547924,0.1793871312792722,-19.996335129917274,4.508604849161741e-37,REC_1,Discharge_TPHE_C17,TRUE
MODVaginal,0.37467616086702354,0.2016475414387374,1.8580745304095563,0.06604243949450209,REC_1,Discharge_TPHE_C17,TRUE
gaBirth,-0.045010170379291364,0.023777438306345128,-1.8929781164558916,0.06119540675660334,REC_1,Discharge_TPHE_C17,TRUE
voi,-0.06287521137359463,0.13128997332052011,-0.4789033753559875,0.6330324270833019,REC_1,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.6088855096164273,REC_1,Discharge_TPHE_C17,NA
(Intercept),-3.5977374488225893,0.1771326899260617,-20.310973938940055,1.258766564335839e-37,REC_1,Discharge_TPHE_C21,TRUE
MODVaginal,0.38071631954203716,0.19968453803987452,1.9065888790348549,0.05938806647849593,REC_1,Discharge_TPHE_C21,TRUE
gaBirth,-0.04661052604833911,0.019928252486720508,-2.33891687589761,0.02128956386967049,REC_1,Discharge_TPHE_C21,TRUE
voi,-0.1054969670117531,0.11564232776254826,-0.9122694868990623,0.3637780082155866,REC_1,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.34004480868251125,REC_1,Discharge_TPHE_C21,NA
(Intercept),-3.5731209256903886,0.17728600234960756,-20.15455748527852,2.370015456350348e-37,REC_1,Discharge_TPHE_C22,TRUE
MODVaginal,0.38445052535125296,0.20261843742895763,1.8974113621128361,0.060601716352470886,REC_1,Discharge_TPHE_C22,TRUE
gaBirth,-0.03833092077732133,0.01794218688736995,-2.136357235488592,0.035042412157811016,REC_1,Discharge_TPHE_C22,TRUE
voi,0.031968445939184714,0.10356800096235713,0.30867107255265047,0.7582013024803217,REC_1,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.75177100267653,REC_1,Discharge_TPHE_C22,NA
(Intercept),-3.569602732468904,0.17612971703291957,-20.26689642498958,1.5040220329373786e-37,REC_1,Discharge_TPHE_C24,TRUE
MODVaginal,0.36833405748242437,0.20590413304960822,1.7888618942567904,0.07660545013207058,REC_1,Discharge_TPHE_C24,TRUE
gaBirth,-0.039425076792642906,0.018401875813076344,-2.142448802128504,0.034536777945140686,REC_1,Discharge_TPHE_C24,TRUE
voi,-0.043705518814494686,0.11101051722521889,-0.393706109177247,0.6946198317247686,REC_1,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.6874965817192527,REC_1,Discharge_TPHE_C24,NA
(Intercept),-3.5651059388785495,0.17594185388107908,-20.262978138722133,1.5280288331547873e-37,REC_1,Discharge_TPHE_C25,TRUE
MODVaginal,0.364747012895143,0.20461463065604868,1.7826047517993582,0.0776257398255234,REC_1,Discharge_TPHE_C25,TRUE
gaBirth,-0.038077178233918756,0.017450856971463855,-2.1819660946269663,0.03140771866267742,REC_1,Discharge_TPHE_C25,TRUE
voi,0.053983422541741606,0.10217172406285574,0.5283597104471993,0.5983974110229638,REC_1,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.592369988477694,REC_1,Discharge_TPHE_C25,NA
(Intercept),-3.5687681073498303,0.17679546346266517,-20.185857925610552,2.087645740905873e-37,REC_1,Discharge_TPHE_C26,TRUE
MODVaginal,0.37611102362259213,0.20570882068151078,1.8283660485561142,0.07041715156381147,REC_1,Discharge_TPHE_C26,TRUE
gaBirth,-0.038073401902095065,0.01809094826930141,-2.104555346427138,0.03778754323316697,REC_1,Discharge_TPHE_C26,TRUE
voi,-0.02274018250348069,0.103789308094839,-0.21909947104283145,0.8270103898459026,REC_1,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.8229141228121315,REC_1,Discharge_TPHE_C26,NA
