IST,epoch,term,estimate,std.error,statistic,p.value,conf.low,conf.high,n_obs,termwise_fdr
ICS_1,late,n_antibiotics_pre,-0.03558955618106318,0.021479753200844588,-1.6568885055748122,0.09754201869111188,-0.07768987245471856,0.006510760092592209,90,1
ICS_8,ever,mode_deliveryVaginal Vertex,0.7796207723291432,0.48151696842134134,1.6190930402414236,0.10542724605424629,-0.16415248577668584,1.7233940304349722,92,1
ICS_4,late,mode_deliveryVaginal Vertex,-1.8103386883222738,1.1266763250211889,-1.6067957124138805,0.10809918911884503,-4.018624285363804,0.3979469087192562,90,1
ICS_5,late,n_antibiotics_pre,0.028917394973379085,0.01800633516307731,1.6059567208698484,0.1082834195001633,-0.006375021946252446,0.06420981189301062,90,1
ICS_1,late,GenderMale,0.8634570351308126,0.5407343921228107,1.5968228537139277,0.11030520014589276,-0.1963823734298964,1.9232964436915216,90,1
ICS_1,ever,n_antibiotics_pre,-0.03390257278680366,0.02147564400286626,-1.5786522062983923,0.1144158529579576,-0.07599483503242153,0.008189689458814209,92,1
ICS_1,ever,GenderMale,0.8432544390064117,0.5364082767635996,1.5720384556594795,0.11594163303284837,-0.20810578345024344,1.8946146614630668,92,1
ICS_7,late,mode_deliveryVaginal Breech,2.294395875744785,1.459887554268772,1.571625067311435,0.11603752944567168,-0.5669837306220082,5.1557754821115775,90,1
TPHE_4,ever,mode_deliveryVaginal Vertex,1.8332528843508769,1.2167063578674338,1.50673403857615,0.13187884296753732,-0.5514915770692932,4.217997345771047,94,1
TPHE_4,late,mode_deliveryVaginal Vertex,1.8241847495692827,1.2156449726058973,1.5005900494606572,0.13346162659064364,-0.558479396738276,4.206848895876841,93,1
ICS_7,early,mode_deliveryVaginal Breech,2.3504626106907778,1.5690168256697041,1.498048059291862,0.13412076448083465,-0.7248103676218425,5.4257355890033985,55,1
TPHE_6,ever,GenderMale,-1.0899799976306774,0.7905751258933036,-1.378717799145355,0.1679817794513741,-2.6395072443815524,0.4595472491201975,94,1
TPHE_6,late,mode_deliveryVaginal Vertex,2.1536996787706,1.5761364959429784,1.3664423635353196,0.1718001597159766,-0.9355278532776374,5.242927210818838,93,1
ICS_8,ever,n_antibiotics_pre,0.02391795166924128,0.01803127337810655,1.3264704698161969,0.1846839102534497,-0.011423344151847557,0.05925924749033012,92,1
ICS_6,early,GenderMale,6.889384076668327,5.361994150257736,1.2848548289328465,0.19884301833161935,-3.620124457836835,17.39889261117349,55,1
TPHE_5,ever,mode_deliveryVaginal Vertex,1.1132731015968682,0.889473435930301,1.2516091618098688,0.21071231451502048,-0.6300948328265219,2.8566410360202585,94,1
TPHE_4,ever,GenderMale,-1.5710537223924395,1.271454150650366,-1.2356353719784738,0.2165941303553238,-4.063103857667157,0.9209964128822781,94,1
TPHE_2,late,n_antibiotics_pre,-0.06716224590715995,0.054701851152303846,-1.227787442150051,0.21952677099725315,-0.1743778741656755,0.04005338235135558,93,1
ICS_1,late,mode_deliveryVaginal Vertex,0.6623320506282316,0.5406107563237406,1.2251551469900817,0.2205167703642503,-0.3972650317662999,1.7219291330227633,90,1
TPHE_4,late,GenderMale,-1.556902799262339,1.2723025763836815,-1.2236891036467037,0.22106953172315325,-4.0506158489743544,0.9368102504496765,93,1
TPHE_2,ever,n_antibiotics_pre,-0.06696725208690735,0.05522915754274642,-1.2125343761594742,0.22530789191847425,-0.17521640087069032,0.041281896696875625,94,1
TPHE_3,ever,n_antibiotics_pre,0.019941108845591086,0.01698053496333745,1.1743510371519972,0.24025444844916125,-0.013340739682550316,0.05322295737373249,94,1
TPHE_3,late,n_antibiotics_pre,0.01992970769905682,0.017002691883021816,1.172150141646559,0.24113678173085817,-0.013395568391665936,0.05325498378977958,93,1
ICS_1,ever,mode_deliveryVaginal Vertex,0.6149476247102229,0.5347322591004473,1.1500103355363631,0.2501396143760114,-0.4331276031266539,1.6630228525470998,92,1
TPHE_6,late,n_antibiotics_pre,-0.05948732183843335,0.05290453800282699,-1.124427583797341,0.2608316756286597,-0.16318021632397425,0.04420557264710754,93,1
TPHE_7,ever,n_antibiotics_pre,0.02142468117528945,0.019096539749513478,1.1219143078439269,0.26189887658499983,-0.016004536733756965,0.058853899084335866,94,1
ICS_7,early,mode_deliveryVaginal Vertex,1.152908181908752,1.074691968665453,1.072780122606134,0.2833697813205244,-0.9534880766755358,3.25930444049304,55,1
TPHE_6,ever,n_antibiotics_pre,-0.031028298066697112,0.028992559899951538,-1.07021588206666,0.28452214712702395,-0.08785371547060213,0.025797119337207904,94,1
TPHE_5,late,mode_deliveryVaginal Vertex,0.9771471995899421,0.9437804739984592,1.0353543292224727,0.3005034661241531,-0.8726625294470378,2.826956928626922,93,1
ICS_7,ever,mode_deliveryVaginal Vertex,0.7324913908609937,0.7346048560565308,0.9971229904374952,0.31870481487294,-0.7073341270098067,2.172316908731794,92,1
ICS_6,early,mode_deliveryVaginal Vertex,-8.916172735425487,8.956982263167191,-0.9954438306850824,0.31952045001840057,-26.47185797123318,8.639512500382207,55,1
TPHE_6,early,GenderMale,-1.0939914447430654,1.1165805140389362,-0.9797694218985062,0.32719994924237483,-3.2824892522593805,1.0945063627732496,58,1
TPHE_3,late,mode_deliveryVaginal Breech,-1.1766171941640677,1.2313599712514676,-0.9555428320186801,0.3393032558179862,-3.590082737816944,1.2368483494888087,93,1
TPHE_6,early,n_antibiotics_pre,-0.05522806246200915,0.05884479940106898,-0.9385376961792459,0.34796815406908477,-0.17056386928810435,0.06010774436408606,58,1
ICS_6,late,GenderMale,-0.4895958051978744,0.5223334152680496,-0.9373243045280284,0.3485917646436084,-1.5133692991232515,0.5341776887275027,90,1
TPHE_3,ever,mode_deliveryVaginal Breech,-1.1392897724655364,1.2315818032088102,-0.9250622000886888,0.3549335538947582,-3.553190106754804,1.2746105618237313,94,1
ICS_7,early,n_antibiotics_pre,-0.0353073280906845,0.04044457720908963,-0.8729805211747752,0.3826736949766838,-0.11457869942050017,0.04396404323913117,55,1
TPHE_6,late,GenderMale,-1.1172082450036198,1.440129418406111,-0.7757693376197466,0.4378851914269417,-3.9398619050795975,1.705445415072358,93,1
ICS_6,late,mode_deliveryVaginal Vertex,0.42154747889320776,0.543913095926481,0.7750272645580628,0.43832354905504617,-0.644522189122695,1.4876171469091104,90,1
TPHE_5,late,GenderMale,-0.5771226974452107,0.7862235177938284,-0.7340440528472588,0.46292188973077986,-2.1181207923211143,0.963875397430693,93,1
TPHE_7,early,mode_deliveryVaginal Breech,-1.1331184816379642,1.6475127365128144,-0.6877752484247036,0.49159432522854196,-4.362243445203081,2.096006481927152,58,1
ICS_6,ever,GenderMale,-0.3351384153654746,0.4917399213238214,-0.6815359112256796,0.49553245176862953,-1.2989486611601646,0.6286718304292153,92,1
TPHE_2,ever,GenderMale,-0.3966968950219008,0.5885614748255523,-0.6740109775949581,0.5003043345572448,-1.5502773856799832,0.7568835956361817,94,1
ICS_7,ever,n_antibiotics_pre,-0.021332495985622105,0.03205001285528082,-0.6656002317985713,0.5056666582072316,-0.08415052118197251,0.0414855292107283,92,1
ICS_8,ever,mode_deliveryVaginal Breech,0.7143986952137426,1.0743172773877676,0.6649792479841923,0.5060637662680668,-1.3912631684662817,2.820060558893767,92,1
ICS_5,early,mode_deliveryVaginal Vertex,1.4689553438670344,2.225750557459586,0.6599820177260393,0.5092653691327974,-2.893515748753754,5.831426436487823,55,1
TPHE_6,ever,mode_deliveryVaginal Vertex,0.5167488089147342,0.8309315300944469,0.6218909623708689,0.5340135682153212,-1.1118769900703818,2.14537460789985,94,1
ICS_2,ever,mode_deliveryVaginal Vertex,-0.30260875249734104,0.49617924852111644,-0.6098778886849449,0.5419427006988803,-1.2751200795987292,0.6699025746040472,92,1
TPHE_2,late,GenderMale,-0.35510033724750895,0.5891210320419651,-0.6027629602981378,0.5466663905925813,-1.5097775600497605,0.7995768855547425,93,1
ICS_5,ever,GenderMale,-0.3019763678134536,0.5197890209777867,-0.5809594963075579,0.5612677520838574,-1.3207628489299155,0.7168101133030084,92,1
TPHE_1,late,n_antibiotics_pre,0.01134330390613746,0.020152453283944466,0.5628745913121511,0.5735202831934856,-0.028155504530393696,0.05084211234266861,93,1
ICS_3,ever,n_antibiotics_pre,-7.717051194178064,13.853374345511254,-0.5570520944363659,0.5774918369446984,-34.86966491138012,19.435562523023993,92,1
ICS_3,late,n_antibiotics_pre,-7.7175329156724795,13.85624634979167,-0.556971399096734,0.5775469704949565,-34.87577576126415,19.440709929919194,90,1
TPHE_1,ever,mode_deliveryVaginal Breech,0.7094250017846566,1.3020154977284193,0.5448667877013488,0.5858451400801218,-1.842525373763045,3.2613753773323584,94,1
ICS_2,late,mode_deliveryVaginal Vertex,-0.2677916330779171,0.49815742616818964,-0.5375642698689879,0.5908779031390257,-1.2441801883675687,0.7085969222117346,90,1
TPHE_1,ever,n_antibiotics_pre,0.010317980847646808,0.020241879687751835,0.509734323432923,0.6102376030907337,-0.02935610334034679,0.04999206503564041,94,1
ICS_7,late,mode_deliveryVaginal Vertex,0.4453065048385916,0.8847853276158816,0.5032932745827763,0.614758094196721,-1.2888727372885362,2.179485746965719,90,1
ICS_5,early,n_antibiotics_pre,0.12389504400990282,0.2509074385239858,0.4937878475773405,0.6214560164847684,-0.36788353549710934,0.615673623516915,55,1
TPHE_1,late,mode_deliveryVaginal Breech,0.6270607246594246,1.2823128695067791,0.4890075889986298,0.6248363240716188,-1.8862724995738622,3.1403939488927115,93,1
ICS_8,early,n_antibiotics_pre,0.014100535464793612,0.029002235537958148,0.48618788183893,0.6268339624150006,-0.042743846189604355,0.07094491711919158,55,1
TPHE_4,late,n_antibiotics_pre,-0.031658216289899115,0.07507557532145911,-0.421684631177913,0.6732552237785379,-0.17880634391995898,0.11548991134016073,93,1
TPHE_4,ever,n_antibiotics_pre,-0.03141864933200597,0.07507965968013794,-0.4184708543679996,0.6756028916957653,-0.17857478230507634,0.1157374836410644,94,1
ICS_8,early,GenderMale,-0.30372898152020905,0.7576291419149016,-0.4008940056774169,0.688498163395897,-1.7886820996734163,1.181224136632998,55,1
ICS_6,ever,n_antibiotics_pre,0.006747227059359566,0.0168838289751475,0.3996265935464808,0.6894315662075505,-0.026345077731929532,0.03983953185064867,92,1
ICS_2,ever,n_antibiotics_pre,0.006737445929877709,0.016926175452997034,0.39804892419951504,0.690594122687668,-0.02643785795799648,0.0399127498177519,92,1
TPHE_6,ever,mode_deliveryVaginal Breech,-0.6146268402921035,1.5490295454884884,-0.3967818703537253,0.6915283210266912,-3.6507247494495405,2.421471068865334,94,1
ICS_6,late,mode_deliveryVaginal Breech,-0.5721477296473219,1.4666470585973805,-0.39010594013974437,0.6964582105414474,-3.4467759644981877,2.302480505203544,90,1
ICS_6,ever,mode_deliveryVaginal Vertex,0.20068386656652226,0.5173456988757635,0.3879105731479463,0.698082213383955,-0.8133137032299742,1.2146814363630187,92,1
ICS_5,late,GenderMale,-0.20801180997359045,0.5363197349007056,-0.3878503743892658,0.6981267643905524,-1.2591984903789732,0.8431748704317924,90,1
ICS_8,ever,GenderMale,-0.1768583084516896,0.45975422843504027,-0.38468011279352116,0.7004744311782793,-1.0779765961843686,0.7242599792809893,92,1
ICS_4,late,mode_deliveryVaginal Breech,0.4956323840068941,1.385644085024783,0.35769097516699566,0.7205745876483016,-2.220230022641681,3.2114947906554687,90,1
ICS_2,late,n_antibiotics_pre,0.005294350823121853,0.016890955710721658,0.3134429403400321,0.7539441649311535,-0.0278119223698926,0.0384006240161363,90,1
ICS_4,late,GenderMale,0.2283062214707454,0.7455623135048844,0.3062201741360545,0.7594370130041377,-1.2329959129988282,1.689608355940319,90,1
ICS_3,ever,GenderMale,11.306092596099724,37.202290538192926,0.3039085075821492,0.7611975960596085,-61.61039685875841,84.22258205095787,92,1
ICS_3,late,GenderMale,11.306788186302388,37.21012656581077,0.3038632014944888,0.7612321139154192,-61.62505988268671,84.23863625529148,90,1
TPHE_7,ever,GenderMale,0.1423153933167265,0.4720450201271227,0.3014869074953924,0.7630432321617491,-0.7828928461324339,1.0675236327658868,94,1
ICS_8,early,mode_deliveryVaginal Vertex,0.22604541514080345,0.7920285800879304,0.2854005787464236,0.7753372641914708,-1.3263306018315402,1.7784214321131468,55,1
ICS_4,ever,mode_deliveryVaginal Breech,0.3911312659534426,1.3861548315272407,0.28216996908094394,0.7778131842728959,-2.3257322038399493,3.1079947357468343,92,1
ICS_6,ever,mode_deliveryVaginal Breech,-0.30171922109324467,1.3212453863342701,-0.22835971592706916,0.8193666041054144,-2.891360178308414,2.287921736121925,92,1
ICS_5,early,GenderMale,-0.43201292542501185,1.9204099273438833,-0.2249587024487675,0.8220114014938875,-4.196016383019023,3.3319905321689993,55,1
TPHE_5,ever,GenderMale,-0.1645382052412804,0.7478551895746294,-0.22001345652875348,0.8258606746733289,-1.630334376807554,1.301257966324993,94,1
TPHE_3,late,mode_deliveryVaginal Vertex,-0.09340121169896193,0.4894833812232149,-0.1908158995419887,0.848669831530107,-1.0527886388964631,0.8659862154985392,93,1
ICS_6,early,n_antibiotics_pre,0.03424395870409281,0.1807570352603861,0.18944744615203124,0.8497421410318993,-0.320039830406264,0.3885277478144496,55,1
ICS_6,late,n_antibiotics_pre,0.003419600020692823,0.01860495007578295,0.18380054806725496,0.8541699261677211,-0.03304610212784176,0.03988530216922741,90,1
TPHE_3,late,GenderMale,0.07901412869257536,0.4530052255529608,0.17442211311387582,0.8615337369313336,-0.8088761133912278,0.9669043707763786,93,1
TPHE_5,late,n_antibiotics_pre,-0.004633641011186083,0.0273085164434895,-0.16967750777581214,0.8652637637470909,-0.0581583332404255,0.04889105121805334,93,1
ICS_4,ever,GenderMale,-0.09703354199194286,0.7272326782452592,-0.13342846779943285,0.8938545326412994,-1.5224095913526507,1.3283425073687651,92,1
TPHE_3,ever,mode_deliveryVaginal Vertex,-0.061823143848813204,0.4885983236491571,-0.1265316331564124,0.8993111106290836,-1.0194758582011612,0.8958295705035347,94,1
TPHE_7,early,mode_deliveryVaginal Vertex,0.102340726393343,0.8122866124609479,0.1259909061941646,0.8997391230182655,-1.489741034030115,1.6944224868168007,58,1
TPHE_7,ever,mode_deliveryVaginal Breech,0.12260216082704009,1.0658199074348735,0.1150308414881354,0.9084206763237613,-1.9664048577453122,2.2116091793993924,94,1
TPHE_5,ever,n_antibiotics_pre,-0.0027990967483025463,0.0248268099211791,-0.11274492200927959,0.9102327856652827,-0.05145964419381358,0.04586145069720849,94,1
ICS_5,late,mode_deliveryVaginal Breech,0.14249893011370315,1.2770208060746833,0.11158700738143609,0.9111508742853602,-2.360461849792676,2.6454597100200825,90,1
ICS_8,early,mode_deliveryVaginal Breech,-0.1617665700547128,1.5135752702627348,-0.10687712281836664,0.9148864625654598,-3.128374099769673,2.8048409596602473,55,1
ICS_7,early,GenderMale,-0.0867742426117712,1.0259574099694193,-0.08457879612600847,0.9325962568932198,-2.097650766151833,1.9241022809282904,55,1
TPHE_2,late,mode_deliveryVaginal Vertex,-0.05130252738360196,0.6170969861050974,-0.0831352745820487,0.9337439778562276,-1.2608126201495928,1.1582075653823891,93,1
ICS_7,late,n_antibiotics_pre,-0.0023948331740205487,0.035667718638402277,-0.06714287499851783,0.9464679615722322,-0.07230356170528901,0.06751389535724792,90,1
ICS_1,ever,mode_deliveryVaginal Breech,-0.08430741471489564,1.2641928608945845,-0.06668872869226372,0.9468295075368177,-2.562125422068281,2.39351059263849,92,1
ICS_4,ever,n_antibiotics_pre,-0.0037103469357422864,0.058472690650401456,-0.06345435611858255,0.9494047044961271,-0.11831682061052914,0.11089612673904456,92,1
TPHE_3,ever,GenderMale,0.028526108032839687,0.4502022068728733,0.06336287916263991,0.9494775459645012,-0.853870217437992,0.9109224335036714,94,1
TPHE_7,early,n_antibiotics_pre,0.0015610772177019664,0.026279612891403785,0.059402595622426536,0.9526314457046154,-0.04994696404944945,0.053069118484853385,58,1
ICS_4,late,n_antibiotics_pre,-0.0033603112569354186,0.05809379809831235,-0.05784285701631612,0.953873800343557,-0.11722415552962763,0.11050353301575679,90,1
TPHE_2,ever,mode_deliveryVaginal Vertex,-0.031197894173201776,0.6180327973783724,-0.05047935045767771,0.9597404043703461,-1.2425421770348117,1.180146388688408,94,1
ICS_1,late,mode_deliveryVaginal Breech,-0.052410837180611194,1.2604606624172923,-0.041580700408451056,0.9668329587770128,-2.522913735518504,2.4180920611572816,90,1
TPHE_7,early,GenderMale,-0.02935978914863441,0.7699444694939077,-0.03813234630795244,0.969582161432946,-1.5384509493566934,1.4797313710594246,58,1
ICS_5,ever,mode_deliveryVaginal Breech,0.020324578210412725,1.2499550229736032,0.01626024763839998,0.9870267711345618,-2.4295872668178493,2.470236423238675,92,1
TPHE_6,early,mode_deliveryVaginal Vertex,-0.013493036341206674,1.2007371285822304,-0.011237294175402545,0.9910341251696113,-2.366937808362378,2.339951735679965,58,1
ICS_6,early,mode_deliveryVaginal Breech,-20.004292642204266,39650.95401218676,-5.045097436005178e-4,0.9995974594818829,-77735.87415652825,77695.86557124385,55,1
TPHE_5,early,mode_deliveryVaginal Vertex,45.636782889501774,137038.87441257248,3.330207073367123e-4,0.9997342879240998,-268550.55706575257,268641.83063153154,58,1
TPHE_5,early,n_antibiotics_pre,-0.7904654776112997,2711.873100790627,-2.9148321039832034e-4,0.9997674300499833,-5316.0617430272405,5314.480812072018,58,1
ICS_4,early,n_antibiotics_pre,-49.67779108901175,193521.99891534433,-2.567035859873645e-4,0.9997951801742875,-379352.7956651639,379253.4400829859,55,1
ICS_2,ever,mode_deliveryVaginal Breech,-25.59959708179273,100965.37821365029,-2.535482710481416e-4,0.99979769775128,-197917.74089583635,197866.54170167274,92,1
ICS_3,ever,mode_deliveryVaginal Breech,-1969.4776741771311,34100354.75658947,-5.7755342671224084e-5,0.9999539179038044,-66838664.80058955,66834725.84524119,92,1
ICS_4,early,mode_deliveryVaginal Vertex,-54.26053434696015,2449733.602709267,-2.214956527801679e-5,0.9999823272038376,-4801532.12184451,4801423.600775816,55,1
ICS_4,early,GenderMale,-55.105741058716404,2954721.510611046,-1.8650062573010598e-5,0.9999851194030158,-5791309.2665387085,5791199.0550565915,55,1
ICS_4,early,mode_deliveryVaginal Breech,53.79463350691303,2970635.9930520407,1.810879341418208e-5,0.9999855512733209,-5822392.751748493,5822500.341015507,55,1
ICS_3,late,mode_deliveryVaginal Breech,-453.3941132600206,34100660.56749178,-1.3295757493103874e-5,0.9999893915203724,-66837748.10639714,66836841.31817062,90,1
ICS_3,ever,mode_deliveryVaginal Vertex,-112.33378939647092,12154716.542249909,-9.241991699765076e-6,0.9999926259575118,-23823356.756599218,23823132.089020424,92,1
ICS_3,late,mode_deliveryVaginal Vertex,-112.64629311431176,12359122.58488503,-9.114424777376674e-6,0.9999927277411896,-24223992.91266777,24223767.62008154,90,1
TPHE_5,early,GenderMale,77.97279001520286,14764121.764566543,5.281234553506275e-6,0.9999957861844878,-28937600.68576041,28937756.631340437,58,1
TPHE_2,late,mode_deliveryVaginal Breech,-39.05562111527352,30316694.489496842,-1.2882545994189524e-6,0.9999989721215448,-59420760.25503492,59420682.14379269,93,1
TPHE_2,ever,mode_deliveryVaginal Breech,-39.021619837333695,30316694.48949685,-1.2871330629680835e-6,0.9999989730164014,-59420760.221033655,59420682.17779399,94,1
ICS_2,late,mode_deliveryVaginal Breech,-37.57267612818942,33554432,-1.1197530069407648e-6,0.9999991065663638,-65766724.29267613,65766649.14732387,90,1
TPHE_6,late,mode_deliveryVaginal Breech,-32.40466993881355,30255012.442913223,-1.071051284475801e-6,0.9999991454247162,-59299856.792779855,59299791.983439974,93,1
ICS_5,early,mode_deliveryVaginal Breech,-35.95679907522559,39072291.22385231,-9.202633874021492e-7,0.9999992657360514,-76581726.7555496,76581654.84195144,55,1
TPHE_6,early,mode_deliveryVaginal Breech,33.49717314778851,39578648.73397183,8.463445372513852e-7,0.9999993247147606,-77574118.02141163,77574185.01575792,58,1
TPHE_5,early,mode_deliveryVaginal Breech,-17.033856628295304,39161761.375139214,-4.349614529623478e-7,0.9999996529509722,-76757069.32912949,76757035.26141623,58,1
ICS_8,late,n_antibiotics_pre,-4.004204195932112e-15,7579.50375055695,-5.282937152234905e-19,1,-14855.82735109162,14855.82735109162,90,1
ICS_8,late,mode_deliveryVaginal Breech,-5.13568937984179e-14,509823.54139996966,-1.0073464567248591e-19,1,-999254.1411439405,999254.1411439405,90,1
ICS_8,late,mode_deliveryVaginal Vertex,-1.8833108897777895e-14,226426.54458626139,-8.317535796074948e-20,1,-443796.0273890723,443796.0273890723,90,1
ICS_8,late,GenderMale,-1.822363904802564e-14,209626.25062214048,-8.693395504589958e-20,1,-410867.4512193953,410867.4512193953,90,1
